game_pk,official_date,away_id,away_score,home_id,home_score
777007,2025-07-25,133,15,117,3
777011,2025-07-25,120,0,142,1
777006,2025-07-25,136,2,108,3
777004,2025-07-25,121,8,137,1
777001,2025-07-26,143,9,147,4
777010,2025-07-26,114,3,118,5
776990,2025-07-26,114,6,118,4
777003,2025-07-26,141,6,116,1
777002,2025-07-26,109,0,134,2
777000,2025-07-26,139,2,113,6
776999,2025-07-26,115,0,110,18
776993,2025-07-26,144,5,140,6
776991,2025-07-26,133,5,117,1
776997,2025-07-26,120,9,142,3
776994,2025-07-26,112,6,145,1
776996,2025-07-26,146,7,158,4
776998,2025-07-26,119,2,111,4
776992,2025-07-26,135,3,138,1
776985,2025-07-26,121,2,137,1
776995,2025-07-26,136,7,108,2
776986,2025-07-27,115,1,110,5
776983,2025-07-27,119,3,111,4
776984,2025-07-27,109,0,134,6
776988,2025-07-27,143,3,147,4
776982,2025-07-27,139,1,113,2
776987,2025-07-27,141,4,116,10
776975,2025-07-27,114,1,118,4
776976,2025-07-27,133,7,117,1
776979,2025-07-27,120,7,142,2
776989,2025-07-27,112,5,145,4
776978,2025-07-27,146,2,158,3
776980,2025-07-27,135,9,138,2
776981,2025-07-27,144,1,140,8
776977,2025-07-27,136,1,108,4
776974,2025-07-27,121,5,137,3
776966,2025-07-28,141,4,110,11
776968,2025-07-28,115,8,114,6
776973,2025-07-28,109,1,116,5
776970,2025-07-28,139,4,147,2
776967,2025-07-28,119,5,113,2
776961,2025-07-28,111,4,142,5
776971,2025-07-28,144,10,118,7
776972,2025-07-28,143,2,145,6
776965,2025-07-28,112,4,158,8
776960,2025-07-28,146,1,138,7
776969,2025-07-28,120,2,117,1
776958,2025-07-28,140,4,108,6
776959,2025-07-28,121,6,135,7
776964,2025-07-28,134,6,137,5
776957,2025-07-28,136,3,133,1
778372,2025-07-29,141,4,110,16
776962,2025-07-29,141,2,110,3
776951,2025-07-29,115,4,114,10
776953,2025-07-29,109,2,116,12
776949,2025-07-29,139,5,147,7
776963,2025-07-29,119,5,113,4
776954,2025-07-29,111,8,142,5
776955,2025-07-29,144,6,118,9
776952,2025-07-29,143,6,145,3
776956,2025-07-29,112,3,158,9
776946,2025-07-29,146,5,138,0
776950,2025-07-29,120,4,117,7
776945,2025-07-29,140,5,108,8
776947,2025-07-29,121,1,135,7
776943,2025-07-29,134,3,137,1
776944,2025-07-29,136,1,133,6
776948,2025-07-30,141,9,110,8
776940,2025-07-30,109,2,116,7
776935,2025-07-30,111,13,142,1
776937,2025-07-30,120,1,117,9
776936,2025-07-30,144,0,118,1
776939,2025-07-30,143,3,145,9
776929,2025-07-30,112,10,158,3
776933,2025-07-30,134,2,137,1
776931,2025-07-30,121,0,135,5
776942,2025-07-30,115,0,114,5
776938,2025-07-30,139,4,147,5
776941,2025-07-30,119,2,113,5
776934,2025-07-30,146,2,138,0
776932,2025-07-30,140,6,108,3
776930,2025-07-30,136,4,133,5
776927,2025-07-31,139,4,147,7
776928,2025-07-31,144,12,113,11
776923,2025-07-31,140,0,136,6
776921,2025-08-01,144,2,113,3
776915,2025-08-01,110,0,112,1
776913,2025-08-01,116,4,143,5
776917,2025-08-01,158,16,120,9
776920,2025-08-01,118,9,141,3
776922,2025-08-01,117,1,111,2
776926,2025-08-01,137,4,121,3
776924,2025-08-01,142,2,114,3
776925,2025-08-01,147,12,146,13
776918,2025-08-01,119,5,139,0
776919,2025-08-01,134,16,115,17
776916,2025-08-01,145,6,108,3
776906,2025-08-01,138,1,135,4
776914,2025-08-01,109,1,133,5
776908,2025-08-01,140,3,136,4
776901,2025-08-02,119,0,139,4
776902,2025-08-02,110,4,112,3
776900,2025-08-02,118,2,141,4
776904,2025-08-02,134,5,115,8
776912,2025-08-02,116,7,143,5
776903,2025-08-02,158,8,120,2
776909,2025-08-02,117,3,111,7
776911,2025-08-02,137,6,121,12
776897,2025-08-02,140,6,136,4
776905,2025-08-02,142,4,114,5
776910,2025-08-02,147,0,146,2
776907,2025-08-02,144,4,113,2
776899,2025-08-02,109,7,133,2
776898,2025-08-02,145,1,108,0
776896,2025-08-02,138,8,135,5
776895,2025-08-03,117,1,111,6
776889,2025-08-03,119,3,139,0
776894,2025-08-03,158,14,120,3
776893,2025-08-03,118,7,141,4
776887,2025-08-03,137,12,121,4
776892,2025-08-03,142,5,114,4
776891,2025-08-03,147,3,146,7
776888,2025-08-03,110,3,112,5
776886,2025-08-03,134,9,115,5
776881,2025-08-03,109,6,133,4
776885,2025-08-03,145,5,108,8
776884,2025-08-03,138,3,135,7
776883,2025-08-03,140,4,136,5
776890,2025-08-03,116,0,143,2
776879,2025-08-04,137,4,134,5
776874,2025-08-04,142,3,116,6
776875,2025-08-04,117,8,146,2
776877,2025-08-04,110,3,143,13
776880,2025-08-04,118,5,111,8
776876,2025-08-04,114,7,121,6
776882,2025-08-04,158,3,144,1
776878,2025-08-04,113,3,112,2
776871,2025-08-04,147,5,140,8
776872,2025-08-04,141,15,115,1
776867,2025-08-04,139,1,108,5
776873,2025-08-04,135,2,109,6
776870,2025-08-04,138,3,119,2
776866,2025-08-05,137,8,134,1
776861,2025-08-05,142,6,116,3
776862,2025-08-05,117,7,146,3
776865,2025-08-05,133,16,120,7
776868,2025-08-05,110,0,143,5
776864,2025-08-05,118,2,111,6
776863,2025-08-05,114,3,121,2
776869,2025-08-05,158,7,144,2
776860,2025-08-05,113,5,112,1
776855,2025-08-05,147,0,140,2
776854,2025-08-05,141,10,115,4
776848,2025-08-05,139,7,108,3
776852,2025-08-05,135,10,109,5
776857,2025-08-05,145,3,136,8
776858,2025-08-05,138,6,119,12
776844,2025-08-06,137,4,134,2
776851,2025-08-06,110,5,143,1
776846,2025-08-06,114,4,121,1
776859,2025-08-06,142,9,116,4
776847,2025-08-06,113,1,112,6
776845,2025-08-06,147,3,140,2
776836,2025-08-06,141,20,115,1
776843,2025-08-06,139,5,108,4
776839,2025-08-06,138,5,119,3
776849,2025-08-06,117,4,146,6
776850,2025-08-06,133,1,120,2
776856,2025-08-06,118,7,111,3
776853,2025-08-06,158,5,144,4
776838,2025-08-06,135,3,109,2
776841,2025-08-06,145,6,136,8
776837,2025-08-07,133,6,120,0
776830,2025-08-07,145,3,136,4
776840,2025-08-07,113,0,134,7
776842,2025-08-07,146,6,144,8
776829,2025-08-08,113,2,134,3
776831,2025-08-08,133,2,110,3
776835,2025-08-08,117,5,147,3
776832,2025-08-08,108,5,116,6
776834,2025-08-08,146,5,144,1
776833,2025-08-08,114,9,145,5
776821,2025-08-08,143,9,140,1
776827,2025-08-08,118,4,142,9
776828,2025-08-08,121,2,158,3
776826,2025-08-08,112,0,138,5
776825,2025-08-08,115,1,109,6
776820,2025-08-08,111,10,135,2
776824,2025-08-08,139,2,136,3
776823,2025-08-08,141,1,119,5
776822,2025-08-08,120,0,137,5
778431,2025-08-09,146,1,144,7
776819,2025-08-09,146,6,144,8
776815,2025-08-09,117,4,147,5
776802,2025-08-09,120,4,137,2
776813,2025-08-09,108,7,116,4
776812,2025-08-09,113,2,134,1
776811,2025-08-09,133,11,110,3
776816,2025-08-09,118,2,142,0
776814,2025-08-09,114,3,145,1
776817,2025-08-09,121,4,158,7
776818,2025-08-09,112,9,138,1
776810,2025-08-09,143,3,140,2
776809,2025-08-09,115,5,109,6
776807,2025-08-09,111,4,135,5
776808,2025-08-09,141,1,119,9
776805,2025-08-09,139,4,136,7
776796,2025-08-10,118,3,142,5
776804,2025-08-10,133,3,110,2
776801,2025-08-10,113,14,134,8
776803,2025-08-10,146,1,144,7
776797,2025-08-10,117,7,147,1
776806,2025-08-10,108,5,116,9
776798,2025-08-10,114,4,145,6
776799,2025-08-10,121,6,158,7
776800,2025-08-10,143,4,140,2
776793,2025-08-10,120,8,137,0
776794,2025-08-10,115,6,109,13
776789,2025-08-10,111,2,135,6
776791,2025-08-10,139,3,136,6
776788,2025-08-10,141,5,119,4
776795,2025-08-10,112,2,138,3
776792,2025-08-11,143,4,113,1
776790,2025-08-11,142,2,147,6
776784,2025-08-11,120,4,118,7
776781,2025-08-11,116,2,145,1
776786,2025-08-11,134,1,158,7
776783,2025-08-11,115,2,138,3
776785,2025-08-11,109,6,140,7
776782,2025-08-11,111,6,117,7
776779,2025-08-11,119,4,108,7
776780,2025-08-11,135,4,137,1
776787,2025-08-11,139,7,133,4
776776,2025-08-12,136,1,110,0
776777,2025-08-12,143,1,113,6
776778,2025-08-12,146,3,114,4
776774,2025-08-12,142,1,147,9
776768,2025-08-12,112,1,141,5
776772,2025-08-12,144,5,121,13
776770,2025-08-12,120,5,118,8
776773,2025-08-12,116,6,145,9
776771,2025-08-12,134,0,158,14
776775,2025-08-12,115,3,138,0
776764,2025-08-12,109,3,140,2
776769,2025-08-12,111,14,117,1
776763,2025-08-12,119,6,108,7
776767,2025-08-12,135,5,137,1
776762,2025-08-12,139,0,133,6
776759,2025-08-13,120,8,118,7
776754,2025-08-13,116,1,145,0
776755,2025-08-13,134,5,158,12
776758,2025-08-13,115,6,138,5
776746,2025-08-13,109,6,140,4
776749,2025-08-13,135,11,137,1
776765,2025-08-13,143,0,113,8
776761,2025-08-13,136,3,110,4
776766,2025-08-13,146,13,114,4
776760,2025-08-13,142,4,147,1
776757,2025-08-13,112,4,141,1
776753,2025-08-13,111,1,117,4
776756,2025-08-13,144,11,121,6
776752,2025-08-13,119,5,108,6
776751,2025-08-13,139,8,133,2
776750,2025-08-14,136,3,110,5
776747,2025-08-14,112,1,141,2
776745,2025-08-14,146,4,114,9
776743,2025-08-14,143,2,120,3
776748,2025-08-14,144,4,121,3
776744,2025-08-14,116,4,142,3
776742,2025-08-14,109,8,115,2
776737,2025-08-15,134,3,112,2
776740,2025-08-15,158,10,113,8
776739,2025-08-15,143,6,120,2
776735,2025-08-15,140,5,141,6
776736,2025-08-15,136,11,121,9
776738,2025-08-15,144,2,114,0
776741,2025-08-15,146,1,111,2
776733,2025-08-15,110,7,117,0
776732,2025-08-15,116,7,142,0
776728,2025-08-15,145,1,118,3
776731,2025-08-15,147,4,138,3
776730,2025-08-15,109,3,115,4
776734,2025-08-15,108,3,133,10
776727,2025-08-15,135,2,119,3
776729,2025-08-15,139,7,137,6
776719,2025-08-16,134,1,112,3
776723,2025-08-16,140,2,141,14
776725,2025-08-16,143,0,120,2
776726,2025-08-16,136,1,121,3
776724,2025-08-16,146,5,111,7
776721,2025-08-16,158,6,113,5
776722,2025-08-16,110,4,117,5
776720,2025-08-16,144,10,114,1
776712,2025-08-16,145,2,118,6
776716,2025-08-16,116,8,142,5
776713,2025-08-16,147,12,138,8
776715,2025-08-16,109,7,115,10
776711,2025-08-16,139,2,137,1
776717,2025-08-16,135,0,119,6
776718,2025-08-16,108,2,133,7
776708,2025-08-17,143,11,120,9
776714,2025-08-17,146,5,111,3
776710,2025-08-17,140,10,141,4
776706,2025-08-17,144,5,114,4
776709,2025-08-17,158,2,113,3
776705,2025-08-17,110,12,117,0
776700,2025-08-17,116,1,142,8
776702,2025-08-17,145,2,118,6
776698,2025-08-17,147,8,138,4
776704,2025-08-17,134,3,112,4
776701,2025-08-17,109,5,115,6
776699,2025-08-17,108,11,133,5
776703,2025-08-17,139,1,137,7
776697,2025-08-17,135,4,119,5
776707,2025-08-17,136,3,121,7
777459,2025-08-18,158,7,112,0
776692,2025-08-18,117,0,116,10
776694,2025-08-18,141,2,134,5
776688,2025-08-18,138,8,146,3
776689,2025-08-18,136,7,143,12
776695,2025-08-18,110,6,111,3
776696,2025-08-18,145,13,144,9
776690,2025-08-18,140,3,118,4
776693,2025-08-18,119,3,115,4
776681,2025-08-18,113,4,108,1
776682,2025-08-18,114,3,109,1
776683,2025-08-18,137,4,135,3
776691,2025-08-19,158,4,112,6
776676,2025-08-19,158,1,112,4
776685,2025-08-19,117,0,116,1
776679,2025-08-19,141,7,134,3
776686,2025-08-19,138,7,146,4
776678,2025-08-19,121,8,120,1
776680,2025-08-19,136,4,143,6
776684,2025-08-19,110,4,111,3
776687,2025-08-19,145,10,144,11
776677,2025-08-19,147,13,139,3
776675,2025-08-19,140,2,118,5
776674,2025-08-19,133,6,142,3
776671,2025-08-19,119,11,115,4
776668,2025-08-19,113,6,108,4
776672,2025-08-19,114,5,109,6
776667,2025-08-19,137,1,135,5
776661,2025-08-20,141,1,134,2
776662,2025-08-20,136,2,143,11
776673,2025-08-20,117,2,116,7
776658,2025-08-20,114,2,109,3
776670,2025-08-20,138,2,146,6
776659,2025-08-20,121,4,120,5
776669,2025-08-20,145,0,144,1
776664,2025-08-20,147,6,139,4
776666,2025-08-20,140,6,118,3
776665,2025-08-20,133,4,142,2
776663,2025-08-20,158,3,112,4
776660,2025-08-20,119,3,115,8
776652,2025-08-20,113,1,108,2
776656,2025-08-20,137,1,135,8
776653,2025-08-21,133,8,142,3
776657,2025-08-21,140,4,118,6
776651,2025-08-21,158,4,112,1
776644,2025-08-21,119,9,115,5
776650,2025-08-21,121,3,120,9
776642,2025-08-21,137,4,135,8
776655,2025-08-21,117,7,110,2
776654,2025-08-21,111,6,147,3
776631,2025-08-21,138,7,139,4
776637,2025-08-22,115,0,134,9
776648,2025-08-22,120,5,143,4
776643,2025-08-22,117,10,110,7
776647,2025-08-22,111,1,147,0
776649,2025-08-22,118,5,116,7
776646,2025-08-22,141,5,146,2
776645,2025-08-22,121,12,144,7
776633,2025-08-22,138,6,139,10
776639,2025-08-22,142,9,145,7
776641,2025-08-22,114,3,140,4
776634,2025-08-22,137,4,158,5
776640,2025-08-22,112,3,108,2
776635,2025-08-22,113,5,109,6
776636,2025-08-22,119,1,135,2
776638,2025-08-22,133,2,136,3
776627,2025-08-23,111,12,147,1
776630,2025-08-23,141,7,146,6
776628,2025-08-23,120,4,143,6
776625,2025-08-23,118,2,116,4
776632,2025-08-23,115,1,134,5
776629,2025-08-23,117,9,110,8
776623,2025-08-23,114,0,140,10
776619,2025-08-23,142,3,145,7
776621,2025-08-23,137,7,158,1
776626,2025-08-23,121,9,144,2
776622,2025-08-23,113,1,109,10
776617,2025-08-23,119,1,135,5
776618,2025-08-23,112,12,108,1
776620,2025-08-23,133,2,136,1
776610,2025-08-24,115,0,134,4
776606,2025-08-24,138,2,139,7
776612,2025-08-24,117,2,110,3
776613,2025-08-24,120,2,143,3
776624,2025-08-24,121,3,144,4
776615,2025-08-24,118,10,116,8
776614,2025-08-24,141,3,146,5
776607,2025-08-24,142,0,145,8
776608,2025-08-24,137,4,158,3
776611,2025-08-24,114,0,140,5
776605,2025-08-24,112,4,108,3
776609,2025-08-24,113,6,109,1
776603,2025-08-24,119,8,135,2
776602,2025-08-24,133,4,136,11
776616,2025-08-24,111,2,147,7
776604,2025-08-25,111,4,110,3
776601,2025-08-25,139,9,114,0
776600,2025-08-25,144,1,146,2
776597,2025-08-25,120,5,147,10
776596,2025-08-25,142,4,141,10
776598,2025-08-25,143,3,121,13
776599,2025-08-25,118,0,145,7
776593,2025-08-25,109,5,158,7
776589,2025-08-25,134,6,138,7
776592,2025-08-25,108,4,140,0
776595,2025-08-25,135,6,136,9
776590,2025-08-25,116,3,133,8
776594,2025-08-25,113,0,119,7
776591,2025-08-26,111,5,110,0
776584,2025-08-26,139,0,114,3
776581,2025-08-26,144,11,146,2
776588,2025-08-26,120,1,147,5
776582,2025-08-26,142,7,141,5
776585,2025-08-26,143,5,121,6
776583,2025-08-26,118,5,145,4
776586,2025-08-26,109,8,158,9
776578,2025-08-26,134,8,138,3
776575,2025-08-26,108,3,140,7
776587,2025-08-26,115,6,117,1
776577,2025-08-26,135,7,136,6
776576,2025-08-26,112,2,137,5
776573,2025-08-26,116,6,133,7
776574,2025-08-26,113,3,119,6
776570,2025-08-27,120,2,147,11
776580,2025-08-27,139,3,114,4
776565,2025-08-27,144,12,146,1
776561,2025-08-27,135,3,136,4
776579,2025-08-27,111,3,110,2
776567,2025-08-27,142,8,141,9
776566,2025-08-27,143,0,121,6
776569,2025-08-27,118,12,145,1
776572,2025-08-27,109,3,158,2
776568,2025-08-27,134,2,138,1
776563,2025-08-27,108,3,140,20
776571,2025-08-27,115,0,117,4
776562,2025-08-27,113,1,119,5
776557,2025-08-27,112,3,137,12
776559,2025-08-27,116,0,133,7
776564,2025-08-28,111,3,110,2
776555,2025-08-28,115,3,117,4
776553,2025-08-28,109,6,158,4
776554,2025-08-28,134,1,138,4
776550,2025-08-28,112,3,137,4
776560,2025-08-28,144,4,143,19
776558,2025-08-28,146,7,121,4
776556,2025-08-28,147,10,145,4
776551,2025-08-29,138,7,113,5
776545,2025-08-29,139,4,120,1
776552,2025-08-29,144,1,143,2
776546,2025-08-29,158,7,141,2
776549,2025-08-29,134,4,111,2
776547,2025-08-29,136,4,114,5
776548,2025-08-29,146,9,121,19
776544,2025-08-29,147,10,145,2
776543,2025-08-29,108,0,117,2
776540,2025-08-29,116,5,118,3
776541,2025-08-29,135,4,142,7
776542,2025-08-29,112,11,115,7
776538,2025-08-29,140,5,133,2
776534,2025-08-29,109,3,119,0
776533,2025-08-29,110,8,137,15
776527,2025-08-30,158,4,141,1
776525,2025-08-30,139,4,120,1
776539,2025-08-30,134,10,111,3
776535,2025-08-30,146,11,121,8
776532,2025-08-30,144,2,143,3
776536,2025-08-30,138,4,113,2
776531,2025-08-30,108,4,117,1
776530,2025-08-30,135,12,142,3
776529,2025-08-30,147,5,145,3
776528,2025-08-30,116,1,118,3
776537,2025-08-30,136,3,114,4
776516,2025-08-30,110,11,137,1
776526,2025-08-30,112,4,115,3
776523,2025-08-30,109,6,119,1
776524,2025-08-30,140,9,133,3
776518,2025-08-31,138,4,113,7
776513,2025-08-31,135,2,142,7
776517,2025-08-31,134,2,111,5
776520,2025-08-31,139,7,120,4
776515,2025-08-31,158,4,141,8
776521,2025-08-31,136,4,114,2
776519,2025-08-31,146,5,121,1
776510,2025-08-31,108,3,117,0
776512,2025-08-31,116,5,118,0
776514,2025-08-31,147,2,145,3
776511,2025-08-31,112,5,115,6
776507,2025-08-31,110,2,137,13
776508,2025-08-31,140,9,133,6
776509,2025-08-31,109,4,119,5
776522,2025-08-31,144,3,143,1
776498,2025-09-01,146,0,120,2
776501,2025-09-01,121,10,116,8
776503,2025-09-01,141,4,113,5
776505,2025-09-01,114,4,111,6
776499,2025-09-01,108,3,117,8
776502,2025-09-01,145,6,142,5
776497,2025-09-01,133,11,138,3
776506,2025-09-01,144,6,112,7
776492,2025-09-01,137,8,115,2
776500,2025-09-01,143,10,158,8
776494,2025-09-01,110,4,135,3
776504,2025-09-01,136,2,139,10
776495,2025-09-01,140,7,109,5
776490,2025-09-02,121,12,116,5
776496,2025-09-02,119,7,134,9
776491,2025-09-02,141,12,113,9
776493,2025-09-02,114,7,111,11
776482,2025-09-02,146,2,120,5
776485,2025-09-02,136,5,139,6
776488,2025-09-02,108,5,118,1
776487,2025-09-02,144,3,112,4
776484,2025-09-02,145,12,142,3
776483,2025-09-02,133,1,138,2
776489,2025-09-02,147,7,117,1
776486,2025-09-02,137,7,115,4
776480,2025-09-02,110,6,135,2
776481,2025-09-02,140,3,109,5
776477,2025-09-03,146,5,120,10
776478,2025-09-03,121,2,116,6
776468,2025-09-03,140,0,109,2
776465,2025-09-03,110,7,135,5
776479,2025-09-03,119,0,134,3
776475,2025-09-03,141,13,113,9
776474,2025-09-03,114,8,111,1
776476,2025-09-03,136,4,139,9
776466,2025-09-03,108,4,118,3
776473,2025-09-03,144,5,112,1
776469,2025-09-03,145,4,142,3
776471,2025-09-03,143,3,158,6
776470,2025-09-03,133,1,138,5
776472,2025-09-03,147,7,117,8
776467,2025-09-03,137,10,115,8
776459,2025-09-04,143,2,158,0
776461,2025-09-04,119,3,134,5
776458,2025-09-04,114,2,139,4
776463,2025-09-04,108,3,118,4
776462,2025-09-04,145,11,142,8
776464,2025-09-04,147,8,117,4
776455,2025-09-05,120,5,112,11
776450,2025-09-05,121,5,113,4
776452,2025-09-05,145,7,116,5
776453,2025-09-05,158,5,134,2
776454,2025-09-05,119,1,110,2
776457,2025-09-05,141,7,147,1
776456,2025-09-05,143,9,146,3
776460,2025-09-05,136,1,144,4
776451,2025-09-05,114,7,139,1
776446,2025-09-05,142,1,118,2
776449,2025-09-05,117,3,140,4
776445,2025-09-05,137,8,138,2
776442,2025-09-05,135,0,115,3
776444,2025-09-05,133,10,108,4
776448,2025-09-05,111,5,109,10
776436,2025-09-06,141,1,147,3
776440,2025-09-06,120,2,112,1
776433,2025-09-06,143,4,146,2
776435,2025-09-06,145,0,116,6
776439,2025-09-06,121,3,113,6
776441,2025-09-06,158,4,134,1
776443,2025-09-06,119,3,110,4
776438,2025-09-06,114,3,139,2
776437,2025-09-06,137,2,138,3
776432,2025-09-06,117,11,140,0
776434,2025-09-06,142,2,118,11
776447,2025-09-06,136,10,144,2
776424,2025-09-06,111,1,109,5
776431,2025-09-06,135,10,115,8
776430,2025-09-06,133,17,108,4
776428,2025-09-07,136,18,144,2
776421,2025-09-07,114,2,139,1
776427,2025-09-07,119,5,110,2
776423,2025-09-07,141,3,147,4
776419,2025-09-07,158,10,134,2
776429,2025-09-07,121,2,113,3
776425,2025-09-07,145,6,116,4
776426,2025-09-07,143,4,146,5
776422,2025-09-07,142,5,118,1
776416,2025-09-07,137,3,138,4
776420,2025-09-07,120,6,112,3
776418,2025-09-07,117,2,140,4
776417,2025-09-07,135,8,115,1
776414,2025-09-07,133,3,108,4
776415,2025-09-07,111,7,109,4
776413,2025-09-08,118,2,114,10
776409,2025-09-08,120,15,146,7
776405,2025-09-08,121,0,143,1
776412,2025-09-08,112,1,144,4
776406,2025-09-08,158,0,140,5
776411,2025-09-08,142,12,108,3
776407,2025-09-08,113,3,135,4
776400,2025-09-08,138,2,136,4
776399,2025-09-08,109,5,137,11
776410,2025-09-08,111,7,133,0
776408,2025-09-08,115,1,119,3
776401,2025-09-09,134,2,110,3
776403,2025-09-09,118,0,114,2
776397,2025-09-09,120,7,146,5
776404,2025-09-09,121,3,143,9
776398,2025-09-09,116,12,147,2
776393,2025-09-09,117,3,141,4
776402,2025-09-09,112,6,144,1
776388,2025-09-09,139,5,145,4
776395,2025-09-09,158,4,140,5
776390,2025-09-09,142,2,108,12
776392,2025-09-09,113,4,135,2
776391,2025-09-09,138,3,136,5
776394,2025-09-09,109,3,137,5
776396,2025-09-09,111,6,133,0
776389,2025-09-09,115,2,119,7
776375,2025-09-10,158,3,140,6
776379,2025-09-10,111,4,133,5
776374,2025-09-10,109,5,137,3
776376,2025-09-10,142,3,108,4
776387,2025-09-10,134,1,110,2
776382,2025-09-10,118,4,114,3
776386,2025-09-10,120,3,146,8
776384,2025-09-10,121,3,143,11
776383,2025-09-10,116,11,147,1
776385,2025-09-10,117,3,141,2
776381,2025-09-10,112,3,144,2
776378,2025-09-10,139,5,145,6
776377,2025-09-10,113,2,135,1
776373,2025-09-10,138,2,136,4
776380,2025-09-10,115,0,119,9
776372,2025-09-11,134,2,110,3
776364,2025-09-11,139,1,145,5
776369,2025-09-11,117,0,141,6
776367,2025-09-11,120,0,146,5
776368,2025-09-11,116,3,147,9
776370,2025-09-11,118,2,114,3
776371,2025-09-11,121,4,143,6
776365,2025-09-11,115,0,135,2
776362,2025-09-11,108,6,136,7
776352,2025-09-12,139,4,112,6
776351,2025-09-12,134,5,120,6
776354,2025-09-12,118,2,143,8
776353,2025-09-12,110,1,141,6
776359,2025-09-12,140,8,121,3
776361,2025-09-12,145,0,114,4
776366,2025-09-12,116,2,146,8
776363,2025-09-12,147,4,111,1
776360,2025-09-12,117,11,144,3
776355,2025-09-12,109,8,142,9
776356,2025-09-12,138,2,158,8
776357,2025-09-12,115,4,135,2
776358,2025-09-12,113,0,133,3
776345,2025-09-12,108,1,136,2
776350,2025-09-12,119,1,137,5
776338,2025-09-13,139,5,112,4
776343,2025-09-13,110,4,141,5
776336,2025-09-13,134,5,120,1
776349,2025-09-13,140,3,121,2
776347,2025-09-13,116,4,146,6
776344,2025-09-13,147,5,111,3
776342,2025-09-13,118,6,143,8
776348,2025-09-13,145,1,114,3
776337,2025-09-13,109,5,142,2
776346,2025-09-13,117,6,144,2
776339,2025-09-13,138,8,158,9
776341,2025-09-13,115,3,135,11
776328,2025-09-13,119,13,137,7
776333,2025-09-13,108,3,136,5
776340,2025-09-13,113,5,133,11
776320,2025-09-14,134,3,120,4
776334,2025-09-14,118,10,143,3
776329,2025-09-14,117,3,144,8
776322,2025-09-14,110,2,141,11
776335,2025-09-14,140,2,121,5
776331,2025-09-14,145,2,114,3
776332,2025-09-14,116,2,146,0
776324,2025-09-14,109,6,142,4
776326,2025-09-14,138,3,158,2
776321,2025-09-14,139,3,112,4
776327,2025-09-14,113,4,133,7
776325,2025-09-14,119,10,137,2
776323,2025-09-14,115,6,135,9
776317,2025-09-14,108,2,136,11
776330,2025-09-14,147,4,111,6
776318,2025-09-15,112,4,134,0
776315,2025-09-15,144,11,120,3
776316,2025-09-15,141,2,139,1
776314,2025-09-15,110,4,145,1
776313,2025-09-15,147,0,142,7
776312,2025-09-15,113,11,138,6
776319,2025-09-15,140,3,117,6
776309,2025-09-15,137,1,109,8
776311,2025-09-15,143,6,119,5
777825,2025-09-16,144,6,120,3
776307,2025-09-16,144,5,120,0
776303,2025-09-16,114,7,116,5
776308,2025-09-16,112,4,134,1
776310,2025-09-16,133,2,111,1
776304,2025-09-16,135,3,121,8
776305,2025-09-16,141,6,139,5
776302,2025-09-16,136,12,118,5
776306,2025-09-16,110,8,145,7
776298,2025-09-16,147,10,142,9
776295,2025-09-16,108,2,158,9
776300,2025-09-16,113,0,138,3
776301,2025-09-16,140,5,117,6
776293,2025-09-16,146,6,115,5
776294,2025-09-16,137,5,109,6
776297,2025-09-16,143,9,119,6
776287,2025-09-17,112,8,134,4
776283,2025-09-17,113,6,138,2
776285,2025-09-17,110,3,145,1
776279,2025-09-17,137,5,109,1
776286,2025-09-17,144,9,120,4
776296,2025-09-17,114,4,116,0
776299,2025-09-17,133,4,111,5
776290,2025-09-17,141,1,139,2
776288,2025-09-17,135,7,121,4
776289,2025-09-17,136,5,118,7
776284,2025-09-17,147,10,142,5
776291,2025-09-17,108,2,158,9
776292,2025-09-17,140,2,117,5
776277,2025-09-17,146,8,115,4
776280,2025-09-17,143,0,119,5
776275,2025-09-18,114,3,116,1
776276,2025-09-18,135,1,121,6
776269,2025-09-18,141,0,139,4
776281,2025-09-18,133,5,111,3
776272,2025-09-18,136,2,118,0
776270,2025-09-18,146,9,115,7
776282,2025-09-18,112,0,113,1
776278,2025-09-18,147,7,110,0
776274,2025-09-18,108,2,158,5
776271,2025-09-18,137,1,119,2
776267,2025-09-19,112,4,113,7
776266,2025-09-19,133,4,134,3
776268,2025-09-19,144,10,116,1
776273,2025-09-19,147,2,110,4
776259,2025-09-19,120,6,121,12
776261,2025-09-19,111,11,139,7
776260,2025-09-19,141,1,118,20
776264,2025-09-19,135,3,145,4
776251,2025-09-19,146,6,140,4
776253,2025-09-19,108,6,115,7
776262,2025-09-19,136,4,117,0
776263,2025-09-19,114,6,142,2
776265,2025-09-19,158,1,138,7
776255,2025-09-19,143,8,109,2
776256,2025-09-19,137,3,119,6
776258,2025-09-20,144,6,116,5
777839,2025-09-20,114,6,142,0
776243,2025-09-20,114,8,142,0
776252,2025-09-20,120,5,121,3
776254,2025-09-20,112,3,113,6
776249,2025-09-20,133,0,134,2
776247,2025-09-20,111,6,139,3
776242,2025-09-20,146,4,140,3
776257,2025-09-20,147,6,110,1
776248,2025-09-20,136,6,117,4
776245,2025-09-20,141,1,118,2
776250,2025-09-20,135,7,145,3
776244,2025-09-20,158,3,138,2
776241,2025-09-20,108,3,115,0
776246,2025-09-20,143,3,109,4
776233,2025-09-20,137,5,119,7
776238,2025-09-21,144,6,116,2
776234,2025-09-21,133,0,134,11
